No,TEXT,True Label,Predicted Label
353,hutang Indonesia pikir janhan ngocor banyak pengangguran kemiskian liat jangan ngobro melulu,1,1
354,Ini lho yang namanya kritis..<br><br>Bukan koar koar &quot;Mau turun dg cara damai atau Berdarah darah&quot;.,1,1
355,"IKN memang penting untuk Indonesia kedepan dan pasti sangat bagus kalau dibahas betapa pentingnya IKN, hanya saja perencanaannya yg tdk matang terkesan terburu2 dan dipaksakan, lebih kental kepentingan bisnis elit dan kepentingan politiknya dibanding urgensinya, selain itu antisipasi culture shock dan dampak lingkungan yang diakibatkan kurang diperhitungkan, pemilihan tempat yg kurang tepat sehingga biaya pembangunan yg tdk efisien dan membengkak sehingga membebani APBN yg seharusnya bisa digunakan untuk kepentingan yg lebih urgent. semoga rakyat semakin cerdas menyikapi hal ini, tdk tergiring opini dan lebih realistis dalam menilai.",1,1
356,Mau tunggu jakarta tenggelam baru buru buru cari tempat  untuk bangun  IKN.,1,1
357,dulu kereta cepat byk yg protes setelah jadi sangat bermanfaat buat masyarakat,0,0
358,"Liat konten ini ,anda berasa sepaleng pinter padahal lahir di indo km nya kok gak bangga anjay",1,1
359,"Bgus bangat narasi anda,utk membuka mata para kadrun agar bisa melihat apa ttg IKN,kalimantan bila tdk dibangun jd ibu kota akan bnyak dampaknya karena sejak presiden pertama sdah punya rancangan utk itu",0,0
360,Sebentar tak tanyakan dulu pada hewan penghuni hutan yang kabur karena rumahnya ditebangi tanpa kompromi sebelumnya.,1,1
361,"IKN harus lanjut supaya pertanian modern terlaksana,  supaya bisa bersaing dgn negara2 maju dan ekonomi makin kuat",1,0
362,"Lah bukannya kita banyak peninggalan budaya ya, contohnya kaya candi, dll. Memang bener, banyak yg kita punya dan bisa dikembangin, tapi karna pemeliharaan kurang akhirnya malah dianggap gak ada, malah proyek proyek baru seperti IKN saja yg dilihat, wajar sih kalau ada istilah &quot;influencer cair&quot;. Saya bukannya benci IKN, yg saya benci adalah tujuan dibalik IKN, ada banyak keserakahan disitu, persiapan pendanaan juga sangat minim, apakah kita langsung percaya kalau banyak investor yg langsung mau invest kesana, sedangkan prinsip investor itu harus cepat balik modal, jujur setelah melihat video koh raymond, gua masih anggap ada &quot;influencer cair&quot; dan gak menutup kemungkinan salah satunya koh raymond.",0,0
363,Pokonya harus pindah .jakarta sudah parah macet 24 jam di mana mana macet. Fakta jakarta macet total .terlalu sudah berlebihan kebanyakan penduduk .sudah gak muat,1,1
364,"Apa yang paling kami banggakan dari Indonesia,,, Sumber daya alamnya, kesuburannya, hutan yang luas dan keaneka ragaman hayati di dalamnya yang sangat melimpah. Bahkan itu yang dicari oleh penjajah dulu, ini juga yang dilirik orang luar. Tapi sayangnya itu sudah semakin rusak... Ingat lagu Kolam Susu. Indonesia seharusnya bangga dengan itu semua dimana tidak semua negara memilikinya. <br>Kenapa mencoba peruntungan dengan membangun IKN yang belum tentu akan jadi Kebanggaan dan jadi no 1 di dunia? bukankah bisa jadi akan ada negara lain yang lebih kuat membangun yang lebih hebat lagi dari IKN? <br>Pembangunan yang dimulai dengan &#39;pengerusakan ugal2an&#39;. Contoh : kemarin kita jadi penghasil sawit no.1 di dunia, tapi sekarang gimana nasib sawit kita? <br>Saya bukan sama sekali menolak IKN, kenapa karena background pembangunan IKN ga sekedar itu, ada motif yang bukan sekedar itu, ada modus keserakahan, bisnis tersembunyi, processnya sudah mencurigakan. Jadi opini saya kalau IKN akan dibanggakan jadi no 1 di dunia, kira2 kebanggaan itu umurnya hanya sebentar,,, sisanya hanya jadi kenangan aja.. karena itu hanya &#39;buatan segelintir manusia&#39; yang bukan Legacy Bangsa",1,1
365,"Setuju bang, gua juga berfikir seperti ini, kalau pemeliharaan kita bagus, ada banyak sekali yg bisa indonesia banggakan, tapi koh raymond disini sangat menggiring opini banget saya lihat, semakin yakin juga dia salah satu dari &quot;influencer cair&quot;",1,1
366,Kira2 capres yg ga dukung IKN punya literasi ke gini ga ya.?,1,1
367,Raymond karena engkau warga negara ASING.. Indonesia maju harus uang nya lari bukan luar negeri tapi dalam negeri pada masyarakat lokal sendiri.. ENGKAU ANTEK ASING RAYMOND YG MEMBUAT NEGARA&#39; MISKIN,1,1
368,"Gak perlu bangun IKN, sing penting bangun SDM nya",0,0
369,"Indonesia adalah Muslim terbesar di dunia, yang bisa bertoleransi dengan agama minoritas lainnya ❤",0,0
370,Gw setuju bro indonesia bukan cuma Jawa  sekalipun gw generasi ke 4 yg lahir di Jawa . <br>Dan sudah semestinya tempat itu di bangun . Bukan cuma di rampok .<br>Salam latuperissa,0,1
371,"Ikn itu pusat nya bangsa dan Negara, ikn itu bukan bagaimana dimana bagaimana dirimu, tetapi bagaimana aku, ingat itu.",0,0
372,yg d banggain dari indonesia bagi aku  adalah PAK PRESIDEN JOKO WIDODO...,0,0
373,No 1 delicious &quot;Rendang&quot; ya g sih?😅,1,1
374,Gue bangga DKI tetap ibu kota<br>....bukan prgi yng ada hrsnya dbenahi.....diprbaiki ...Yng pnh sjrh msa lampai hars tetap dprthnlan.,0,0
375,"Kenapa justru tokoh2  tua yg tdk paham, anak muda ini sangat visioner, semoga  dpt dieksekusi dg cepat dan berhasil demi kejayaan Indonesia",1,0
376,IKN itu dibuat untuk huniannya IKATAN KOMUNIS NUSANTARA...!!!,0,0
377,"Temen2, cek juga bukamata dari channel NARASI deh...judulnya &quot;Apa yang tidak dkatakan Jokowi soal IKN&quot;. SUpaya sesuai dgn saran di video ini, untuk kumpul info dulu sebelum beropini",0,0
378,Bagi orang yg otak nya kurang.. ga kn masuk ke program jokowi..,1,1
379,"IKN bentuk Perluasan pemerintahan bukan pindah ibukota , krn jakarta sudah seperti pemaksaan kuota administratif kenegaraan , ancamannya kelestarian lingkungan dan  keaslian budaya warga lokal.",0,0
380,"Kalau mnrt gua…gak ada yg menolak IKN,namun JANGAN dipaksa harus sekarang..!!",0,0
381,"SDM kita masih jauh..kecuali keturunan .mungkin kalo merubah pola makan kita sedikit nasi banyak lauk nya ,membuat kekuatan dan IQ kita lebih kuat..makan kita aja banyakan pengungsi rohingya . Sampai kpn kita bisa setinggkat china ,jepang ,korea..mungkin 50 atw 100 th atau ...",0,0
382,Belum waktunya bos buang duit pake utang LN bangun beton disana,1,1
383,Mantap untuk kemajuan negara. Klo paslon no  satu bubar ikn . Karena paslonnya pembihong dan penghianat . <br>Mau mangkrakin ikn,0,0
384,Lanjutkan trss ikn. Insyaallah akn ada investor dr dlm negri yakin hbs pilpres investor ada dr pribumi tanpa hoax maju trs Indonesia Nusantara ku pak Jokowi sht sukses berkah bahagia sll.prabowo hrs menang aminnn,0,0
385,Di jamin gak bg ini brmanfaat untuk rakyat menengah k bawah.. bukan cuma buat mnengah ke atas yaa.. jelasin bg plis,1,1
386,"Klu ada yg hentikan IKN, kami warga Borneo pasti bisa bangun  dengan cara kami sendiri.<br>Salam Persatuan utk Indonesia Maju.❤❤❤",1,0
387,"Kalau masih ngutang, buat apa berbangga bangun IKN. Ini ibarat anda beli mercy pakai hutang. Apa yg mau dibanggakan? Lebih baik dana nya focus ke pendidikan. Jika masyatakat sudah pintar, otomatis bangsa akan maju.",1,1
388,Menurut kami tdak ad negara buang2 uang. Klw jakarta sudah tdak layak jdi ibu kota negara.,0,0
389,"Max 25 % is Bullshit !!! Invasi deforestrasi akan menjadi² dan terus merambat, dan membabat hutan tempat tinggal suku adat kalimantan, akan makin banyak oligarki, perusahaan² raksasa yang pasti akan berbondong² untuk berebut lahan,membabat hutan, untuk membagun industri,pabrik, dengan alasan &quot;untuk kepentingan ekonomi negara&quot; Supaya ada penyerapan tenaga kerja. Is bullsit !!! Jokowi gak paham Environmental Ethics,Ecofeminism,Feminis point of you. IKN itu di canangkan terlalu Tiba², dan tidak ada dialog secara terbuka di ruang publik, dan tidak transparant terhadap masyarakat, dan lebih lucu lagi, ibu kota &quot;kita&quot; Yang di kalimantan ini, muncul sudah bergandengan dengan undang² ikn yang baru di buat tahun 2022, kalo sudah dalam bentuk undang² kita bisa apa ? Knapa gak dari tahun 2014 sejak jokowi terpilih jadi pemimpin negara ? Kenapa gak di tahun priode 2019-2020 undang² ikn dan ibu kota di kalimantan di canangkan ? Kenapa harus di penghujung jabatan ?dan dengan secara tiba², bagi kita yang akademis dan bernalar kritis, kita sudah terbiasa dan sedikit paham bicara soal bahasa intelektual,terminology, dan juga mengawasi setiap policy pemimpin dan elit politik, dan kita akan bantah itu, tindakan apapun itu apabila ada kebijakan yang keliru yang merugikan, tetapi bagi mereka teman² kita orang awam tidak di bekali nalar kritis dan pikiran non akademis, mereka cuma berpikir dari hasil pikiran sentimen mereka, dan mereka akan menganggut dan mengiyakan kebijakan keliru, dan apalagi ikn ini di barangi dengan undang², yang jelas membuat orang awam takut, awas loh ! ikn itu udah ada undang² loh ! kalo yang nolak ikn di penjara loh ! Itu narasi² real fakta di tengah masyarakat sekarang, yang menjadikan mereka sekarang takut untuk bersuara ? sehingga masyarakat awam makin bodoh dan jadi lebih pengecut, karna di takut-takuti oleh undang². Dan sebagai konsekwensinya, bangsa ini akan cenderung rusak dengan cara berpikir mundur, dan selalu menjadi bangsa bodoh dan akan slalu menerima kebijakan² pemimpin yang keliru tanpa ada dialegtika secara terbuka dan transparant.<br><br>Satu rumput liar yang kau cabut pun, akan menjadi masalah besar bagi para ulat, karna hak mereka untuk memakan daunpun kau rampas, <br><br><a href=""http://www.youtube.com/results?search_query=%23environmentalethics"">#EnvironmentalEthics</a> <a href=""http://www.youtube.com/results?search_query=%23ecofeminism"">#Ecofeminism</a> <a href=""http://www.youtube.com/results?search_query=%23kontraikn"">#KontraIKN</a>",1,1
390,"Pemimpin Yang terbaik tetap mensejahterakan rakyat dulu, baik dari segi apapun dan lapangan kerja gampang tanpa ada embel2 ordal. Investasi sama saja tidak urgent, ujung2nya terbengkalai. Miris😢",0,0
391,"Setuju pindah, tp ga harus terburu buru...",1,1
392,PemerTaan ekonomi yg pasti gua setuju bgtt biar g fokus ke Jawa mulu biar Indonesia sentris bukn Jawa sentriss.. Klu sudah gnti presiden g di lanjutin IKAN parah sih tu presidenn,1,1
393,"Lebih baik mengupgrade 40 kota di seluruh Indonesia, dasarnya udah ada tinggal upgrade menjadi lebih baik lagi kota2nya kan tujuannya supaya pembangunan kita merata",1,0
394,budget reno jakarta  supaya  tetap layak tetap jadi ibukota sama membangun ikn besar mana,0,0
395,"Oalahhh baru paham setelah dijelasin ko, tau ngga ketakutan terbesar aku dulu sebelum paham lihat angka 465 T langsung kepikiran gimana dg jumlah pengangguran yg semakin bertambah nantinya krn tkt pemerintah nggak berani rekrut ASN / P3K lagi, krn mau digaji pake apa ? wong angkanya segitu. Krn isu simpang siurnya adlh banyak investor yg batal berinvestasi di proyek ini dg kata lain berarti kalo mau melanjutkan proyek ini satu2nya anggaran adlh APBN. Trus isu2 lain spt kenaikan pajak, subsidi distop demi menyelamatkan APBN.<br><br>Memang jubir itu wajib ada dan punya public speaking yg bagus, bs komunikasikan dg bahasa sehari2 yg mudah dipahami oleh seluruh lapisan masyarakat.",0,0
396,Indonesia semakin maju dan berkembang... Jgn memulai dr nol lagi... Lanjutkan ✌,1,1
397,"Semenjak IKN, kota ku Balikpapan macet parah, selalu ada berita kriminalitas di kota ini. Orang yang lama/lahir di balikpapan pasti tau banget betapa nyaman, aman dan gak pernah macetnya balikpapan ini, tapi sekarang berubah 180° entah itu karena IKN atau apa, saya cuma merasakan apa yang saya rasakan sebagai warga asli Balikpapan kota penyangga IKN.",0,0
398,Manteb bang. Banyak akses bisa jadi sumber cuan buat masyarakat sekitar jalan.,1,1
399,"Di bayar apa GK KLO untuk kemajuan Indonesia kenapa gk  , gitu aja repot",0,0
400,"IKN? Given the economic stance of view, dari sisi defence subregional case IKN tidak menjamin. Bayangkan penetrasi lewat lautan Pacifics armada laut musuh masuk ke laut Philippine langsung Gorontalo akses ke IKN mudah. Butuh pemindahan pangkalan AL dengan segala fasilitas hardware software dengan dana yg besar. Mungkin perlu pangkalan AU di sulawesi Tengah. Perlu Kodam dengan peralatan. Beda klo Jak utk sementara tetap terkendali dlm defence area posture. Armada militer asing sdh terperangkap di Laut Cina Selatan, perlu waktu utk masuk ke Laut Jawa, sementara sdh terjebak di Riau kepulauan. Jadi IKJ relatif terkendali dengan pangkalan Armada laut Barat dan pengkalan udara militer HPK. Dan Kodam Jaya sdh existing puluhan th. Jadi relatif aman terkendali. Mungkin di th 2045 cicok ikn baru.",0,1
401,"Lebih kritis buat mereka yg selalu bicara tentang pemerintahan tidak perhatikan pendidikan.. buanglah jiwa mengemis kalian, cerita singkat, ibu saya yg tidak bersekolah dan tidak punya ijasah, tetapi bisa berjualan sampai menyekolahkan saya sampai selesai SMA, dan setelah selesai SMA saya bekerja di perusahaan selama 5 tahun, dan bisa membiayai studi saya di perguruan tinggi hingga selesai dengan gelar sarja.. jadi buat kalian kalian yg punya latar belakang orang tua seperti saya, stop tanamkan sifat mengemis kepada pemerintah, kalian juga bisa seperti saya.. asalkan mau tetap bersyukur dan komitmen untuk mengangkat martabat orang tua kalian..",1,1
402,YG PALING D BANGGAKN NEGARA INDONESIA IBU KOTA JAKARTA YG KOMUH MACET BANJIR SEMERAUT POLUSI ITU LH YG D BANGGAKN NEGARA INI,1,1
403,"IKN harus dilanjut sampai jadi krn imi kebanggan Indonesia , sebab DKI jakarta adh penuh sesak",1,1
404,"Lu ngomongin utang negara, lu sendiri paham ekonomi gak? Atau jangan-jangan cuma ikut-ikutan aja?",0,0
405,Kereeen bingiit..,1,1
406,Namanya dian rana .repoter IKN saya slalu ngikutin liputan  dian rana IKN.,0,0
407,"Kang anis menolak ikn boy, tanggepannya gmna tu ? Apa malah mundur ??",1,1
408,Buzzer dasar.. Mang harus bgt jg no 1??? Bwt apa? Bwt sypa? Indonesia biasa biasa aj jalanin yg udh ad semakin maju juga udh beres..,0,1
409,Yg sy banggakan dr indonesia. Bahasa dan suku nya. Dan persatuannya.,0,0
410,Saya mendukung IKN. perbatasan dgn malaysia harus dijaga. Yg blm tau IKN tdk mau maju.,1,1
411,Keberagaman suku nya itu yang saya suka.,0,0
412,Gak ngaruh buat anak cucu ku....kalau hanya ikn apa2 mahal ...,0,0
413,"Asli,.. Ini IKN musti lanjut dan harus jadi sih... Untuk Indonesia sentris, BUKAN jawa sentris. Semoga mau siapa pun Presiden yang terpilih nanti, punya visi dan misi yang sama untuk Lanjukan IKN dengan tidak melakukan KKN, atau pengurangan spesifikasi  bahan bangunan material yang dipakai untuk bangun IKN.",0,0
414,"Konsepnya ikn sih bagus, asal perlu diingat pilpres 2024 harus dg cara benar bersih, jujur &amp; adil, serta beretika dan perlu diingat netralitas pemimpin itu penting, maka indonesia emas 2045 bisa terwujud tp bisa juga tidak, asal selama masih berada di koridor Ibu Megawati sbg sosok spirit/spiritual maka indonesia emas 2045 akan mudah terwujud sih, mudah mudahan rakyat indonesia ngerti &amp; pinter bisa memilih pemimpin 2024 sesuai hati nurani masing-masing",1,1
415,Jakarta udh mau tenggelam klo nunggu tenggelam ya repot😊,1,0
416,Coba liat tribun Surakarta nanti tau apa itu IKN..pak Ridwan Kamil udah nerangin sampai detail..biar ga salah  persepsi ..,1,1
417,"IKN dong.....baru proses yabong, lanjut.....kebaikan untuk penerus&quot; anak&quot; bangsa.",0,0
418,"Skrg gk lenting sumber,info dll, karna misal pendukung o1, pasti nolak, karna petinggi2 o1 mnolak dan pendukung o2 dan o3 pasti mreapon positif kana visi msi o2 dan o3 tdak jauh beda",0,0
419,"keren mkasih bank sudah buka mata dan mengangkat niat baik presiden,kerja keras beliau.kita yg kurang pengetahuan cuman modal yakin atas tindakan presiden tapi gak bisa ceritain kerja keras beliau",0,0
420,Pertanyaan aneh<br>Kalau bertanya ikn buat apa<br>😂😂😂😂<br>Ibukota yg di bngun dari nol<br>Akan terjaga dan tertata,0,1
421,"Jika anda ingin IKN berhasil, jangan pilih paslon nomor 1. Bahaya.",1,1
422,Dulu kereta cepat juga di nyinyiri akhirnya berjalan dengan baik.,1,1
423,"Saya orang kalimantan selatan, sangat dekat dwngan IKN, dan saya ingin menyekolahkan anak saya di IKN. Karna di sana akan di bangun universitas kelas dunia.",1,1
424,Yg kebakaran jengot itu orang2 yg punya aset di dki takut kalau entar jadi sepi kalau pindah,0,0
425,Walaupun tidak mengerti tentang ikn tetapi aku yakin project ikn itu akan menjadi kebanggaan Indonesia kedepannya,0,0
426,lo bayangin ibu kota US di newyork? apa bakal ttp maju?,0,0
427,"ehmm untuk kali ini... gue nggk stuju bang @raymond Chin . Ammdalnya aja tdk ada,,, ud banyak investor??? ada buktinya ???",0,1
428,Coba mari kita buktikan Dimada siapa Indonesia akan menjadi Negara Super power,0,0
429,"Kaleng kaleng lah ngomong nya. Ternyata kmu tidak pintar bgd bahas ekonomi. <br><br>Mas saya kasih gambaran sedikit ya soal ekonomi <br><br>Pertama itu kalo mau buat sesuatu pasti yg paling penting itu sistem nya, agar tidak ada kegiatan menyimpang. Apa lagi kalo menyoal pembangunan yg membutuhkan uang, gimana cara nya kita buat sistem agar tidak di korupsi. Contoh korupsi hukum mati, perampasan aset dan lain lain. <br><br><br>Kedua kalo mau bangun sesuatu itu lihat modal dan anggaran. Kalo anggaran proyek nya 400 T cuma punya modal cuma 50T sisa nya dari utang buat apa di buat? Bunga nya nanti lebih besar di banding pemasukan. Itu berbahaya",1,1
430,"tambah yakin buat milih prabowo, karna cuma  satu-satunya capres yang realistis sama keadaan dan tetap lanjutin IKN. No to Pak Anis udah belajar dari Reklamasi",0,0
431,IKN utk anak cucu kita ke dpn nya. Kt jgn ego bos...jgn liat skr nya...lihatlah masa yg akan dtng...,0,0
432,SDM tinggkatkan dulu deh. utk iventasi negara juga. Saya optimis IKN akan jadi. Ttp bisa ga ngerubah pendapatan atau nasib 200 juta masyarakat Indonesia.,1,1
433,50 kota selaras dengan JAKARTA. UANGNYA DARIMANA?? 5 MILIAR DESA PERTAHUN? BERAPA JUTA DESA DIINDONESIA X 5 TAHUN = UANG DARI MANA?? NEGARA DISERANG? BUAT APA BELI ALUTSISTA NEGARA KITA KAN AMAN?? WKWKWKWK OTAK NYA DARIMANA? WKWKK,1,1
434,"Intinya simple gue, yg dukung IKN gue dipihak tidak dukung, lebih baik uangnya untuk bangun infrastruktur lain yg lebih banyak dan lebih merata di seluruh Indonesia. Titik.",1,1
435,Keren. ❤ 02 yg pasti penerus perjuangan masa depan.RI,0,0
436,"Tapi masyaalloh ja ea ada jgk capres yg ga paham dn menolak kelajutanya IKN.itu lah kenapa sekarang ini persiden turun tangan atau bahasa jawanya cawe&quot;iya karena nasib indonesia ada di IKN.klu sampai menang yg ga proo IKN,ga bahaya tah ,,,,salam waras 🙏🙏",0,0
437,"Yaaa ujung2nya itu untuk para pejabat, sedangkan rakyatnya terutama menengah ke bawah, masih2 kekurangan, kurang sejahtera, kurang makmur, fasilitas di desa² masih kurang memadai. Kira² siapa yg patut kita dahulukan, para pejabat, atau rakyat.?",1,1
438,"Yang aku banggakan di Indonesia, kebudayaan, kesejahteraan rakyatnya, kota2 yg punya akses setara jakarta.<br>Baru disitu pindahin ibu kota.",0,0
439,"Buang“ duit rakyatt tambah mlarat pemimpin korup besar&quot;an. Pembangunan negara berasal dari  pajak dari rakyat, apa pembngunan besar bisa mnghasilkan manfaat untuk rakyat  apa manfaat untuk orang&quot; kaya dan pemerintah banyak rakyat makin tambh sengsara",1,1
440,"Sy setuju banget,, IKN itu buat untuk sekarang tapi 10 tahun di akan datang for anak dan cucu kita.",0,1
441,Selama korupsi masi ada di indonesia. Saya gak percaya indonesia bisa maju.,0,1
442,Undang bang rocky gerung diskusi live bro supaya kami yg rakyat di bwah ini cepat mengerti dgn politik indonesia ini,1,1
443,konten positif yg mengedukasi untuk pikiran masyarakat yg sebagian sidah tercuci . ❤ semoga mereka yg memandang ikn ga penting bisa melek,1,1
444,Fix berarti gak boleh pilih anis karna anis selalu teriak ibu kota tetep jkt.,1,1
445,Rata rata yang setuju IKN itu orang yang berfikir 10-20 tahun kedepan 🙂🙂,1,1
446,Namanya juga bangun ibu kota,0,0
447,"Knp pemerintah GK bikin UUD khusus ikan, kaya UUD Freeport",1,1
448,Indonesia kuat utangnya ga lunas lunas,0,0
449,"IKN simbol kemajuan,dan bukti presiden Joko Widodo pragramer .    IKN yesss....",1,1
450,Saya pilih Ganjar Mahfud utk melanjutkan pembangunan ikn,1,1
451,w juga dukung ikn d pindah dari jakarta tapi w setuju kalau kalau ikn d pindah k papua dari pada k kalimantan.. karena itu akan merusak ke asrian kalimantan.. kenapa k papua karena meneruskan saja d papua hutannya sudah d hancurkan dari puluhan tahun yg lalu.. setidaknya kl ikn d papua kita masih punya hutan yg asri yg tidak d rusak oleh ambisi pembangunan,1,1
452,ikn d banggain no 1 d dunia tapi dia bilang brajil punya hal yg sama<br>australia punya punya hal yg sama<br>😅,0,0
453,"Om, boleh share cara supaya suara vlog nya bisa sebagus ini gimana caranya? Saya buat konten, pakai mic boya. Suaranya gak bs sebagus ini. Bagi tips nya dong, cara bisa menghasilkan suara konten sebagus ini",1,1
454,Hebat itu tergantung tergantung SDM bung kereta mau yang canggih ngimpor pesawat juga ngimpor dibilang hebat otak sehat?,1,0
455,Bener waktu tu jokowi pernah blng harus ada presiden yg melnjt.visi misi presiden sblmny kl ganti presiden ganti kebijakan g akan maju2 gt kt jkw,1,1
456,"Yg pasti kalo presiden bikin keputusan kontroversial misalnya normalisasi dengan Israel, ga bisa didemo, kyk dulu orde baru, presiden dilengserkan, karena ga ada yang bisa kerahkan massa dari Jawa, paling massa yg bergerak untuk demo ya orang2 dayak lewat darat, soalnya tiket pesawat mahal.",0,0
457,"Ternyataa pengguna Yutup lebih bisa berpikir panjang dari pengguna IG saat ini, yg isinyaa pendukung Stop IKN",1,1
458,"Reklamasi JKT gagal Bali gagal, lompat ke hutan Kalimantan, serakah!!!!!!",0,0
459,Masih tanya tentang  IKN orang punya pikiran maju pasti bangga tapi yg malas kerja   yg ditanyakan dana saja buka Mata pasang telinga lihat progresnya ikn disana jangan nyinyir saja adanya,0,0
460,"Ada namanya konsep urbanisasi, mungkin dengan membangun IKN dengan segala fasilitas topnya atau sekelas VVIP hanya untuk menarik orang orang untuk pindah aja😂. Soal Indonesia Emas, itu hal yang berbeda dengan simbolis hal yang akan dibanggakan.",1,1
461,Lebih baik bayarin hutang negara aja ya,1,1
462,Biaya bangun ikn akan lebih mahal jajarta dalam jsngkabianjang  apabila ibu kota negara tetap di jskarta akan lebih rusak lingkungan harena padatnya  penduduk dan aktifitas warga akan lebih matal  biaya pensngabannya,1,1
463,"Saya mau nanya BG, siapa aja yang sudah inves dan siapa saja yang akan di untungkan di pembangunan ikn, kalo memang bisa saat transparansi kan yang di untungkan rakyat gue setuju aja bg, gua mah bodo amat soal anak cucu punya kota kebanggaan Indonesia kalo ujung2nya yang di untungkan cuma sekelompok org dalam pembangunan ikn",1,1
464,"Sejauh ini yg saya ketahui lahan yang ada di ikn itu punya sekolompok org salah satu nya adik Prabowo, silakan di ralat jika salah🙏",1,1
465,Kalo next presiden dan pemerintahannya mendukung dan mau melanjutkan program program president jokowi pasti lanjut dan ikn mnjadi pionernya di thn 2045,1,0
466,Murah itu mah wong biasany duit segitu cuman dbagi2kan aja kok sama aekiyar pejabat..... cuman yang biasa enak hidup dikpta mah.. moh ke desa.....,1,1
467,"Freeport,, itu kebanggaan yang harus dikuasai indonesia.",1,1
468,Wiiihhh....hmpir sama dong dgn dana bansos yg gk pernah nyata2 mensejahterahkan rakyat scra global.,1,0
469,Ayo..para pemuda melenial negeri ini...saat nya kalian berada di garis depan..demi kemajuan Indonesia kedepannya.... jangan gentar menghadapi isu isu yg ga jelas ...,1,1
470,IKN..dari.pemikiran.besar.Bangsa.indonesia..untuk<br>Jangka panjang,0,0
471,"Gue support IKN untuk anak cucu kita bukan buat kita. Dulu Bung karno bangun jakarta dan Indonesia disamping orang orang hebat lainnya bukan untuk generasi dulu jaman Orla bukan untuk jaman bung Karno tapi untuk Indonesia kedepan. Skr untuk punya ibukota yg representatif dan untuk pemerataan pembangunan kedepan kapan lagi kalo tidak skr. Alhamdulillah kita punya presiden yg visioner untuk Indonesia kedepan bukan untuk Indonesia hari ini saja. Beliau rela dihujat sana sini demi mewujudkan itu. Sama dgn yg menimpa bung Karno dulu ketika Indonesia msh carut marut sehabis perang kemerdekaan tapi malah bangun Jakarta sedemikian rupa duhujat juga dituduh lebih mementingkan hal yg lain pdhl itu berjalan bersama beriringan dan see lihat Jakarta skr, banyak yg bisa dibanggakan. Jokowi eksekutor yg visioner disamping presiden presiden sebelumnya yg hanya wacana atau mungkin blm berani mewujudkannya. Semua untuk INDONESIA🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",1,1
472,"Itu,kota dari nol bang  ditengah hutan sama aja memindahi orang tak sama memindahi seperti bibit lele diplastiki lalu diceburi ke kolam,kalau menarik bagi investor mengapa wings dan jarum lari,..",1,1
473,"Semoga dibuat UU tuk konsisten tujuan IKN dibuat yg sdh direncanakan sprt populasi diatur, pembangunan fisiknya hny 25 % dan lainnya. Biar tdk ada perubahan lagi setiap pemimpinya berubah. Kyk sistem. Salut mas🎉",1,1
474,jd menurut anda cuma sekedar ada yg dibanggain  yg paling penting itu economi.,1,1
475,"Klo yg terpilih paslon 01 gak bakal di lanjutin, udah di jelasin di debat katanya itu proyek sia2.. Mending  membangun 64 kota sprti jakarta 😅😅",1,0
476,Uwang banyak di habiskan   makanya Gibran masuk karna penyelamatan nanti kalau KPK bertindak,1,1
477,ikn pasti lanjut.. jokowi efek itu massive bgt.. dan jokowi demi pembangunan dia bkl mati2an dkung.. mau di hujat di maki dia mah dh kebal... prtai nya dia sendiri dia lawan... dan sekarang prabowo akan selalu di sisi jokowi.. next periode tebakan nya jokowi presiden nya prabowo wakil nya.. dan itu g akan ad lawan..,1,1
478,"sebenernya gw setuju sana dana &amp; rencana pindah ibukota, tapi gw khawatir sama tabiat orang indo. korupsinya masih gila bro. sama gw kurang setuju sama referensi perpindahan ibukota yang lu ambil bang, ga apple-to-apple. masa negara non-kepulauan lu jdiin referensi perbandingan sama negara kepulauan. coba tolong jelasin persamaan efektifitasnya bakal berapa persen.<br>ga cuma itu, kalo emang mau nyiapin suatu hal yang bisa dibanggain dari bangsa ini di tahun 2045, menurut gw simple sih, cukup nurunin indeks korupsi lewat kebijakan2 pemerintah sampai pada nilai yang dianggap aman secara internasional itu udah lebih dari cukup. kalo emg sulit, pertanian bisa jadi hal yang paling bisa dibanggain. Sejarah rempah kita harusnya bisa jadiin acuan utama buat ngembangin suatu hal yang pengen dibanggain.<br>tapi yang terakhir &amp; intinya, kalo rakyatnya ga mau berubah jd pribadi yang lebih baik, jangan terlalu berharap bisa dapet pemimpin yang perfect",1,1
479,"Programnya bagus.. tp tdk sekrg bung.. <br>ini bukan ttg mencari cara biar indonesia ada sesuatu yg bs dibanggain.. tp bagaimana kesejahteraan di indonesia belum merata.. lu mau ada kota yg hebat bgt tp ada diujung sana yg sekolahnya masih pada rusak.. anda mah enak ngomongnya krn anda orang kaya, sudah sekolah di sekolah top, sakit bs berobat pake duitmu, tp mrk2 yg miskin? Yg pendidikannya kurang? Puskesmas jauh??? <br>Anda cuma mikirin keinginan anda dan kroni2 anda sndiri sampai ke anak cucumu doang.. tp yg miskin??? Ga biasa aja melihat IKN yg guede itu, krn mrka yg miskin akan tetap sekolah di sekolah jelek, akan tetap susah ke puskesmas, akan tetap beli beras susah..",1,1
480,Kalau pilih 01 hancur sudah gagal total karene mereka g s7 ikn😁,1,1
