komentar,label,cleaned_text,casefolding,text_tokens,stopword_removal
"Kebanggaan kita terbesar adalah cara kita merdeka, membentuk falsafah dan memetakan keadil makmuran bangsa kedepan. Adalah salah satu mitos terbesar menisbatkan visi Bung Karno akan Indonesia dengan hanya tertumpu dengan adanya ibu kota baru dan di Kalimantan pula. Dari berbagai faktor Kalimantan bukanlah tempat ideal dan lokasi satu satunya ibu kota baru diletakkan ketimbang kita visualisasikan dan posisikan Borneo sebagai the insula of phytoncides yang akan senantiasa kita banggakan dan mampu menopang ekologi dunia yg selalu menarik mata dunia. Tak perlu beberapa dekade pula untuk menunjukkan desain yang kurang menampilkan anasir nusantara yg kekal, desain IKN tampak akan segera membosankan mata. Prioritas Insulinde dan Nusantara hanya akan mampu dipahami oleh pemimpin yang memahami sejarah terbentuknya republik ini dengan benar serta kemana arah falsafah dan undang undang dasar kita kala digagas dalam mengiringi pembangunan Indonesia yang holistik. Ini hanya kesinambunagn dari cara berpikir yang stagnan pada paradigma pembangunan fisik Indonesia. Cara bagaimana dan dengan siapa ketika seseorang mengunjungi IKN juga dapat menjelaskan arah pandangnya.",0,Kebanggaan kita terbesar adalah cara kita merdeka membentuk falsafah dan memetakan keadil makmuran bangsa kedepan Adalah salah satu mitos terbesar menisbatkan visi Bung Karno akan Indonesia dengan hanya tertumpu dengan adanya ibu kota baru dan Kalimantan pula Dari berbagai faktor Kalimantan bukanlah tempat ideal dan lokasi satu satunya ibu kota baru diletakkan ketimbang kita visualisasikan dan posisikan Borneo sebagai the insula phytoncides yang akan senantiasa kita banggakan dan mampu menopang ekologi dunia selalu menarik mata dunia Tak perlu beberapa dekade pula untuk menunjukkan desain yang kurang menampilkan anasir nusantara kekal desain IKN tampak akan segera membosankan mata Prioritas Insulinde dan Nusantara hanya akan mampu dipahami oleh pemimpin yang memahami sejarah terbentuknya republik ini dengan benar serta kemana arah falsafah dan undang undang dasar kita kala digagas dalam mengiringi pembangunan Indonesia yang holistik Ini hanya kesinambunagn dari cara berpikir yang stagnan pada paradigma pembangunan fisik Indonesia Cara bagaimana dan dengan siapa ketika seseorang mengunjungi IKN juga dapat menjelaskan arah pandangnya,kebanggaan kita terbesar adalah cara kita merdeka membentuk falsafah dan memetakan keadil makmuran bangsa kedepan adalah salah satu mitos terbesar menisbatkan visi bung karno akan indonesia dengan hanya tertumpu dengan adanya ibu kota baru dan kalimantan pula dari berbagai faktor kalimantan bukanlah tempat ideal dan lokasi satu satunya ibu kota baru diletakkan ketimbang kita visualisasikan dan posisikan borneo sebagai the insula phytoncides yang akan senantiasa kita banggakan dan mampu menopang ekologi dunia selalu menarik mata dunia tak perlu beberapa dekade pula untuk menunjukkan desain yang kurang menampilkan anasir nusantara kekal desain ikn tampak akan segera membosankan mata prioritas insulinde dan nusantara hanya akan mampu dipahami oleh pemimpin yang memahami sejarah terbentuknya republik ini dengan benar serta kemana arah falsafah dan undang undang dasar kita kala digagas dalam mengiringi pembangunan indonesia yang holistik ini hanya kesinambunagn dari cara berpikir yang stagnan pada paradigma pembangunan fisik indonesia cara bagaimana dan dengan siapa ketika seseorang mengunjungi ikn juga dapat menjelaskan arah pandangnya,"['kebanggaan', 'kita', 'terbesar', 'adalah', 'cara', 'kita', 'merdeka', 'membentuk', 'falsafah', 'dan', 'memetakan', 'keadil', 'makmuran', 'bangsa', 'kedepan', 'adalah', 'salah', 'satu', 'mitos', 'terbesar', 'menisbatkan', 'visi', 'bung', 'karno', 'akan', 'indonesia', 'dengan', 'hanya', 'tertumpu', 'dengan', 'adanya', 'ibu', 'kota', 'baru', 'dan', 'kalimantan', 'pula', 'dari', 'berbagai', 'faktor', 'kalimantan', 'bukanlah', 'tempat', 'ideal', 'dan', 'lokasi', 'satu', 'satunya', 'ibu', 'kota', 'baru', 'diletakkan', 'ketimbang', 'kita', 'visualisasikan', 'dan', 'posisikan', 'borneo', 'sebagai', 'the', 'insula', 'phytoncides', 'yang', 'akan', 'senantiasa', 'kita', 'banggakan', 'dan', 'mampu', 'menopang', 'ekologi', 'dunia', 'selalu', 'menarik', 'mata', 'dunia', 'tak', 'perlu', 'beberapa', 'dekade', 'pula', 'untuk', 'menunjukkan', 'desain', 'yang', 'kurang', 'menampilkan', 'anasir', 'nusantara', 'kekal', 'desain', 'ikn', 'tampak', 'akan', 'segera', 'membosankan', 'mata', 'prioritas', 'insulinde', 'dan', 'nusantara', 'hanya', 'akan', 'mampu', 'dipahami', 'oleh', 'pemimpin', 'yang', 'memahami', 'sejarah', 'terbentuknya', 'republik', 'ini', 'dengan', 'benar', 'serta', 'kemana', 'arah', 'falsafah', 'dan', 'undang', 'undang', 'dasar', 'kita', 'kala', 'digagas', 'dalam', 'mengiringi', 'pembangunan', 'indonesia', 'yang', 'holistik', 'ini', 'hanya', 'kesinambunagn', 'dari', 'cara', 'berpikir', 'yang', 'stagnan', 'pada', 'paradigma', 'pembangunan', 'fisik', 'indonesia', 'cara', 'bagaimana', 'dan', 'dengan', 'siapa', 'ketika', 'seseorang', 'mengunjungi', 'ikn', 'juga', 'dapat', 'menjelaskan', 'arah', 'pandangnya']",kebanggaan terbesar merdeka membentuk falsafah memetakan keadil makmuran bangsa kedepan salah mitos terbesar menisbatkan visi karno indonesia tertumpu kota kalimantan faktor kalimantan ideal lokasi satunya kota diletakkan ketimbang visualisasikan posisikan borneo the insula phytoncides senantiasa banggakan menopang ekologi dunia menarik mata dunia dekade desain menampilkan anasir nusantara kekal desain ikn membosankan mata prioritas insulinde nusantara dipahami pemimpin memahami sejarah terbentuknya republik kemana arah falsafah undang undang dasar digagas mengiringi pembangunan indonesia holistik kesinambunagn berpikir stagnan paradigma pembangunan fisik indonesia mengunjungi ikn arah pandangnya
"Mengapa untuk Pemerataan Ekonomi Indonesia yang dibangun Ibukota (pemerintahan/Politik) di tengah Kepulauan Nusantara? mengapa tidak membangun Pusat Perdagangan/Indonesia Trade Center di Kalimantan?. Hemat saya kembali pada tujuan sederhana bahwa IKN sebagai ibukota baru untuk urusan Penyelenggaraan Pemerintahan. Jakarta sebagai Pusat Bisnis. lalu apa yang dimaksud IKN sebagai simbol pemerataan ekonomi, sementara operasional dagangnya tetap di Jakarta/Jawa Sentris? Apakah IKN yang dibangun di tengah kepulauan nusantara itu sebagai simbol Pemerataan ekonomi, atau ada celah fakta akan pemerataan penguasaan ekonomi oleh konglomerat? Pemerataan ekonomi buat rakyat banyak atau pemerataan penguasaan ekonomi oleh rakyat kecil (konglomerat)? kadang pengertian membela rakyat kecil bukan tentang rakyat miskin, tapi konglomerat sebagai rakyat Indonesia yang jumlahnya kecil (sedikit buangget). Hemat saya, Proyek IKN cukup disebut sebagai membangun kantor pemerintahan Pusat.",1,Mengapa untuk Pemerataan Ekonomi Indonesia yang dibangun Ibukota pemerintahanPolitik tengah Kepulauan Nusantara mengapa tidak membangun Pusat PerdaganganIndonesia Trade Center Kalimantan Hemat saya kembali pada tujuan sederhana bahwa IKN sebagai ibukota baru untuk urusan Penyelenggaraan Pemerintahan Jakarta sebagai Pusat Bisnis lalu apa yang dimaksud IKN sebagai simbol pemerataan ekonomi sementara operasional dagangnya tetap JakartaJawa Sentris Apakah IKN yang dibangun tengah kepulauan nusantara itu sebagai simbol Pemerataan ekonomi atau ada celah fakta akan pemerataan penguasaan ekonomi oleh konglomerat Pemerataan ekonomi buat rakyat banyak atau pemerataan penguasaan ekonomi oleh rakyat kecil konglomerat kadang pengertian membela rakyat kecil bukan tentang rakyat miskin tapi konglomerat sebagai rakyat Indonesia yang jumlahnya kecil sedikit buangget Hemat saya Proyek IKN cukup disebut sebagai membangun kantor pemerintahan Pusat,mengapa untuk pemerataan ekonomi indonesia yang dibangun ibukota pemerintahanpolitik tengah kepulauan nusantara mengapa tidak membangun pusat perdaganganindonesia trade center kalimantan hemat saya kembali pada tujuan sederhana bahwa ikn sebagai ibukota baru untuk urusan penyelenggaraan pemerintahan jakarta sebagai pusat bisnis lalu apa yang dimaksud ikn sebagai simbol pemerataan ekonomi sementara operasional dagangnya tetap jakartajawa sentris apakah ikn yang dibangun tengah kepulauan nusantara itu sebagai simbol pemerataan ekonomi atau ada celah fakta akan pemerataan penguasaan ekonomi oleh konglomerat pemerataan ekonomi buat rakyat banyak atau pemerataan penguasaan ekonomi oleh rakyat kecil konglomerat kadang pengertian membela rakyat kecil bukan tentang rakyat miskin tapi konglomerat sebagai rakyat indonesia yang jumlahnya kecil sedikit buangget hemat saya proyek ikn cukup disebut sebagai membangun kantor pemerintahan pusat,"['mengapa', 'untuk', 'pemerataan', 'ekonomi', 'indonesia', 'yang', 'dibangun', 'ibukota', 'pemerintahanpolitik', 'tengah', 'kepulauan', 'nusantara', 'mengapa', 'tidak', 'membangun', 'pusat', 'perdaganganindonesia', 'trade', 'center', 'kalimantan', 'hemat', 'saya', 'kembali', 'pada', 'tujuan', 'sederhana', 'bahwa', 'ikn', 'sebagai', 'ibukota', 'baru', 'untuk', 'urusan', 'penyelenggaraan', 'pemerintahan', 'jakarta', 'sebagai', 'pusat', 'bisnis', 'lalu', 'apa', 'yang', 'dimaksud', 'ikn', 'sebagai', 'simbol', 'pemerataan', 'ekonomi', 'sementara', 'operasional', 'dagangnya', 'tetap', 'jakartajawa', 'sentris', 'apakah', 'ikn', 'yang', 'dibangun', 'tengah', 'kepulauan', 'nusantara', 'itu', 'sebagai', 'simbol', 'pemerataan', 'ekonomi', 'atau', 'ada', 'celah', 'fakta', 'akan', 'pemerataan', 'penguasaan', 'ekonomi', 'oleh', 'konglomerat', 'pemerataan', 'ekonomi', 'buat', 'rakyat', 'banyak', 'atau', 'pemerataan', 'penguasaan', 'ekonomi', 'oleh', 'rakyat', 'kecil', 'konglomerat', 'kadang', 'pengertian', 'membela', 'rakyat', 'kecil', 'bukan', 'tentang', 'rakyat', 'miskin', 'tapi', 'konglomerat', 'sebagai', 'rakyat', 'indonesia', 'yang', 'jumlahnya', 'kecil', 'sedikit', 'buangget', 'hemat', 'saya', 'proyek', 'ikn', 'cukup', 'disebut', 'sebagai', 'membangun', 'kantor', 'pemerintahan', 'pusat']",pemerataan ekonomi indonesia dibangun ibukota pemerintahanpolitik kepulauan nusantara membangun pusat perdaganganindonesia trade center kalimantan hemat tujuan sederhana ikn ibukota urusan penyelenggaraan pemerintahan jakarta pusat bisnis ikn simbol pemerataan ekonomi operasional dagangnya jakartajawa sentris ikn dibangun kepulauan nusantara simbol pemerataan ekonomi celah fakta pemerataan penguasaan ekonomi konglomerat pemerataan ekonomi rakyat pemerataan penguasaan ekonomi rakyat konglomerat kadang pengertian membela rakyat rakyat miskin konglomerat rakyat indonesia buangget hemat proyek ikn membangun kantor pemerintahan pusat
"IKN itu bukan sekedar kota, tp magnet yg diletakkan ditempat yang tepat.",1,IKN itu bukan sekedar kota magnet diletakkan ditempat yang tepat,ikn itu bukan sekedar kota magnet diletakkan ditempat yang tepat,"['ikn', 'itu', 'bukan', 'sekedar', 'kota', 'magnet', 'diletakkan', 'ditempat', 'yang', 'tepat']",ikn sekedar kota magnet diletakkan ditempat
CAPRES YG ANTI PEMBANGUNAN DI SELURUH INDONESIA.minggir jangan di pilih.. rakyat Indonesia butuh pemimpin yg bukan koar koar saja macam anis Baswedan..<br>Baru 454.triliun...kalo 7000.triliun bagaimana 😂,1,CAPRES ANTI PEMBANGUNAN SELURUH INDONESIAminggir jangan pilih rakyat Indonesia butuh pemimpin bukan koar koar saja macam anis BaswedanbrBaru triliunkalo triliun bagaimana,capres anti pembangunan seluruh indonesiaminggir jangan pilih rakyat indonesia butuh pemimpin bukan koar koar saja macam anis baswedanbrbaru triliunkalo triliun bagaimana,"['capres', 'anti', 'pembangunan', 'seluruh', 'indonesiaminggir', 'jangan', 'pilih', 'rakyat', 'indonesia', 'butuh', 'pemimpin', 'bukan', 'koar', 'koar', 'saja', 'macam', 'anis', 'baswedanbrbaru', 'triliunkalo', 'triliun', 'bagaimana']",capres anti pembangunan indonesiaminggir pilih rakyat indonesia butuh pemimpin koar koar anis baswedanbrbaru triliunkalo triliun
"...pembangunan fisik sangat yg penting ada duit, tapi pembanguan etika moral yg tdk perlu pake duit...justru semakin hancur dan rusak...",0,pembangunan fisik sangat penting ada duit tapi pembanguan etika moral tdk perlu pake duitjustru semakin hancur dan rusak,pembangunan fisik sangat penting ada duit tapi pembanguan etika moral tdk perlu pake duitjustru semakin hancur dan rusak,"['pembangunan', 'fisik', 'sangat', 'penting', 'ada', 'duit', 'tapi', 'pembanguan', 'etika', 'moral', 'tdk', 'perlu', 'pake', 'duitjustru', 'semakin', 'hancur', 'dan', 'rusak']",pembangunan fisik duit pembanguan etika moral tdk pake duitjustru hancur rusak
"🥰 KITA BANGGA PUNYA IKN, PUNYA BAPAK JOKOWI, PUNYA POTENSI UNTUK MAJU &amp; KITA HARUS MENJAGA NEGARA INI DARI ORANG² SEJENIS GABENER YG BERSEKUTU DGN KADRUN² &amp; ORANG² FANATIK BUTA MABOK AGAMA, YG BISA JADI PALING BANYAK ADA DI PARTAI ITU : PARTAI KADRUN SEJATI.. 😂",1,KITA BANGGA PUNYA IKN PUNYA BAPAK JOKOWI PUNYA POTENSI UNTUK MAJU amp KITA HARUS MENJAGA NEGARA INI DARI ORANG SEJENIS GABENER BERSEKUTU DGN KADRUN amp ORANG FANATIK BUTA MABOK AGAMA BISA JADI PALING BANYAK ADA PARTAI ITU PARTAI KADRUN SEJATI,kita bangga punya ikn punya bapak jokowi punya potensi untuk maju amp kita harus menjaga negara ini dari orang sejenis gabener bersekutu dgn kadrun amp orang fanatik buta mabok agama bisa jadi paling banyak ada partai itu partai kadrun sejati,"['kita', 'bangga', 'punya', 'ikn', 'punya', 'bapak', 'jokowi', 'punya', 'potensi', 'untuk', 'maju', 'amp', 'kita', 'harus', 'menjaga', 'negara', 'ini', 'dari', 'orang', 'sejenis', 'gabener', 'bersekutu', 'dgn', 'kadrun', 'amp', 'orang', 'fanatik', 'buta', 'mabok', 'agama', 'bisa', 'jadi', 'paling', 'banyak', 'ada', 'partai', 'itu', 'partai', 'kadrun', 'sejati']",bangga ikn jokowi potensi maju amp menjaga negara orang sejenis gabener bersekutu dgn kadrun amp orang fanatik buta mabok agama partai partai kadrun sejati
Capres 01 dan 03 akan membatalkan IKN PINDAH… hanya KOSONG DUA yg melanjutkan pindah IKN,1,Capres dan akan membatalkan IKN PINDAH hanya KOSONG DUA melanjutkan pindah IKN,capres dan akan membatalkan ikn pindah hanya kosong dua melanjutkan pindah ikn,"['capres', 'dan', 'akan', 'membatalkan', 'ikn', 'pindah', 'hanya', 'kosong', 'dua', 'melanjutkan', 'pindah', 'ikn']",capres membatalkan ikn pindah kosong melanjutkan pindah ikn
454  T bangun IKN.. Lha APBN DKI 5 th 360 T Jakarta sama anis gini2 saja,0,bangun IKN Lha APBN DKI Jakarta sama anis gini saja,bangun ikn lha apbn dki jakarta sama anis gini saja,"['bangun', 'ikn', 'lha', 'apbn', 'dki', 'jakarta', 'sama', 'anis', 'gini', 'saja']",bangun ikn lha apbn dki jakarta anis gini
Dengan tidak memilih anis yg keras kepala dan  pembual kita bisa melakukan sumbangsih IKN ttp berlanjut,0,Dengan tidak memilih anis keras kepala dan pembual kita bisa melakukan sumbangsih IKN ttp berlanjut,dengan tidak memilih anis keras kepala dan pembual kita bisa melakukan sumbangsih ikn ttp berlanjut,"['dengan', 'tidak', 'memilih', 'anis', 'keras', 'kepala', 'dan', 'pembual', 'kita', 'bisa', 'melakukan', 'sumbangsih', 'ikn', 'ttp', 'berlanjut']",memilih anis keras kepala pembual sumbangsih ikn ttp berlanjut
InsyaAlloh IKN tetep berjalan dan jangan pilih capres yng menolak IKN,0,InsyaAlloh IKN tetep berjalan dan jangan pilih capres yng menolak IKN,insyaalloh ikn tetep berjalan dan jangan pilih capres yng menolak ikn,"['insyaalloh', 'ikn', 'tetep', 'berjalan', 'dan', 'jangan', 'pilih', 'capres', 'yng', 'menolak', 'ikn']",insyaalloh ikn tetep berjalan pilih capres yng menolak ikn
Saya akan mengatakan ; IBUKOTA NEGARA NUSANTARA 😍😍😍🌹🇮🇩🙏,1,Saya akan mengatakan IBUKOTA NEGARA NUSANTARA,saya akan mengatakan ibukota negara nusantara,"['saya', 'akan', 'mengatakan', 'ibukota', 'negara', 'nusantara']",ibukota negara nusantara
"Lanjutkan IKN, Pak Jokowi sudah memasang Pondasi  untuk IKN untuk dilanjutkan Ibu kota Negara masa depan yang bisa di Tata dgn Rapi , ini bukan hayalan lagi IKN sudah dibangun JOKOWI. Presiden baru nanti tinggal melanjutkan secara bertahap dan berkelanjutan",1,Lanjutkan IKN Pak Jokowi sudah memasang Pondasi untuk IKN untuk dilanjutkan Ibu kota Negara masa depan yang bisa Tata dgn Rapi ini bukan hayalan lagi IKN sudah dibangun JOKOWI Presiden baru nanti tinggal melanjutkan secara bertahap dan berkelanjutan,lanjutkan ikn pak jokowi sudah memasang pondasi untuk ikn untuk dilanjutkan ibu kota negara masa depan yang bisa tata dgn rapi ini bukan hayalan lagi ikn sudah dibangun jokowi presiden baru nanti tinggal melanjutkan secara bertahap dan berkelanjutan,"['lanjutkan', 'ikn', 'pak', 'jokowi', 'sudah', 'memasang', 'pondasi', 'untuk', 'ikn', 'untuk', 'dilanjutkan', 'ibu', 'kota', 'negara', 'masa', 'depan', 'yang', 'bisa', 'tata', 'dgn', 'rapi', 'ini', 'bukan', 'hayalan', 'lagi', 'ikn', 'sudah', 'dibangun', 'jokowi', 'presiden', 'baru', 'nanti', 'tinggal', 'melanjutkan', 'secara', 'bertahap', 'dan', 'berkelanjutan']",lanjutkan ikn jokowi memasang pondasi ikn dilanjutkan kota negara tata dgn rapi hayalan ikn dibangun jokowi presiden tinggal melanjutkan bertahap berkelanjutan
PBB sudah banyak yg kurang  konsisten Indonesia perlu bangun tempat cara kerja baru yg modern dan berbasis digitalisasi,1,PBB sudah banyak kurang konsisten Indonesia perlu bangun tempat cara kerja baru modern dan berbasis digitalisasi,pbb sudah banyak kurang konsisten indonesia perlu bangun tempat cara kerja baru modern dan berbasis digitalisasi,"['pbb', 'sudah', 'banyak', 'kurang', 'konsisten', 'indonesia', 'perlu', 'bangun', 'tempat', 'cara', 'kerja', 'baru', 'modern', 'dan', 'berbasis', 'digitalisasi']",pbb konsisten indonesia bangun kerja modern berbasis digitalisasi
Ikn itu simbol kerja baru modern era digitalisasi,1,Ikn itu simbol kerja baru modern era digitalisasi,ikn itu simbol kerja baru modern era digitalisasi,"['ikn', 'itu', 'simbol', 'kerja', 'baru', 'modern', 'era', 'digitalisasi']",ikn simbol kerja modern era digitalisasi
KAYA YAH NEGARA INI.. TPI KO BANYAK YG MISKIN 😂.. AMPE GUA NYARI KERJA SUSAH NYA SAMPE LOBANG PANTAT GUA KERINGETAN.. <br>Moga aja jadinya IKN indonesia bakalan lebih baik untuk masyarakat. <br>And dapat kerja / pluang usaha jadi baik. <br>BTW anis gk stuju IKN 😂,1,KAYA YAH NEGARA INI TPI BANYAK MISKIN AMPE GUA NYARI KERJA SUSAH NYA SAMPE LOBANG PANTAT GUA KERINGETAN brMoga aja jadinya IKN indonesia bakalan lebih baik untuk masyarakat brAnd dapat kerja pluang usaha jadi baik brBTW anis stuju IKN,kaya yah negara ini tpi banyak miskin ampe gua nyari kerja susah nya sampe lobang pantat gua keringetan brmoga aja jadinya ikn indonesia bakalan lebih baik untuk masyarakat brand dapat kerja pluang usaha jadi baik brbtw anis stuju ikn,"['kaya', 'yah', 'negara', 'ini', 'tpi', 'banyak', 'miskin', 'ampe', 'gua', 'nyari', 'kerja', 'susah', 'nya', 'sampe', 'lobang', 'pantat', 'gua', 'keringetan', 'brmoga', 'aja', 'jadinya', 'ikn', 'indonesia', 'bakalan', 'lebih', 'baik', 'untuk', 'masyarakat', 'brand', 'dapat', 'kerja', 'pluang', 'usaha', 'jadi', 'baik', 'brbtw', 'anis', 'stuju', 'ikn']",kaya yah negara tpi miskin ampe gua nyari kerja susah nya sampe lobang pantat gua keringetan brmoga aja ikn indonesia masyarakat brand kerja pluang usaha brbtw anis stuju ikn
