komentar,label
Udahlah ndak perlu bahas lagi IKN buat apa ?  Kayak infrastruktur jalan tol buat apa ? Daripada uang rakyat di korupsi terus sana sini.. Huffttt,1
"2 negara yg lu contohin memindahkan ibukotanya ga membangun kota dari 0, kotanya udah ada, udh seattle tinggal mindahin ibukota pemerintahan aja dgn membangun bbrp bangunan tambahan. Membangun dr 0 ini rawan sekali apalagi perencanaannya terkesan terburu2. Udah banyak kita rasakan pembangunan yg ingin cepet2 tp akhirnya ga bermanfaat optimal",0
Semoga niatnya tetep bener dan tulus,1
Biarkan kalimantan jd paru2 dunia..dan tetap alami baik lingkungan dan manusia,1
"Kalimantan itu luas bro, yg dipakai untuk pusat pemerintahan kan gak semua lahan kalimantan. <br>Kawasan hutan lindung pun akan tetap Ada .",1
"Yup, KKN skrg gila2an apalagi para pejabat saling bermain &amp; melindungi di kelompoknya. Ini proyek &amp; investasi besar, harus transparan &amp; pengawasan ketat. Utk investor asing dibuatkan regulasinya agar tidak mendominasi.",1
"apanya israel,pildun gagal gara2 ganjar",0
Jawa itu zona lingkaran api alias rawan bencana,0
"IKN untuk anak cucu, bukan untuk mbah amin rais, mbah rizal ramli dan sejenisnya........ Apalagi kadrun biarkan mereka tetap di monas saja",0
"Hutan Kalimantan akan habis, paru² dunia akan terinfeksi polusi industri... Maka tunggulah paru² dan hidup kalian yg akan terima akibatnya..",0
Anggep aja lo itu brand ambassador nya IKN... <br>&amp; sedikit banyak bakal dapet proyek dari situ. Gamungkin lah gada apa2nya/nggak nguntungin lu,0
"Ciri² orang pintar tapi kelihatan bodoh hanya karna kepuasan,kekuasaan,ketenaran,<br>UANG,Komunizm😂",0
jawaban paling singkat adalah di kalimantan jauh lebih sedikit kadrun,0
"Di prediksi jadi raksasa , masa iya ga di hadang , irak libya aja di jegal biar gak ngalahin america , china aja di perangin sama america , terus di puji2 negara ini bakal besar , yakin ga di hadang? Sekarang aja di hadang kok",1
"Untuk tujuan baik bt smua rkyat indonesia psti dimudahkan jalany trmasuk proyek IKN ini, unt mslah kendala2/ cobaan2 dll psti da dlm perjalana apapun, yg pnting komunikasi yg intens dn baik trus dlakukan bt yg mngerjakan proyek ini / yg menginginkan proyek ini smpe trwujut dg pmimpin selajut2ny stelah p.jkowi purna tugas.",1
Menurut gw .seharus.y ibu kota pindah itu tidak harus membuat ibu kota baru.seharus.y kita harus memmanfaatkan kota 2 yg sudah ada.jadi tidak perlu membuwat kota baru yg blum tentu berhasil.karena menggiring masyarakat untuk pindah kesana tidak semudah menggiring bebek masuk kandang.dan investorpun tidak  cuma 2 memberikan uang.y.pasti mereka mencari ke untungan.yang jadi pertayaan siapa yg mau tinggal di sana.orang indonesiakah apa orang asing.pasti proverti di ikn sngat mahal.dan tidak terjangkaw masyarakat menengah ke bawah.pikirkan dengan logis.,1
Ini juga yg gw takutin. IKN ga dilanjut sama presiden selanjutnya. Ini jujur hal paling mengkhawatirkan.,1
MasaBodohlah. Gw lagi pusing cari duit ! Daya beli kagak ada lagi !!!,1
mereka ingin membumi hanguskan borneo hanya untuk mengeruk harta perhiasan mutiara disini.,0
Sudah tau jakarta penuh  dan sesak..<br> Di nanya lagi untuk apa ikn 😢😢,0
"kita liat pak anies pres 2024 nanti, apakah nasibnya ikn seperti pulau reklamasi.?! <br>klo g dilanjutin bisa jadi kabupaten baru dulu",1
"Andai banyak yang bisa ngejelasin kayak gini soal IKN, lugas, padat, ga bertele-tele. Dukung tapi tetap kristis.",1
Pentingnya memilih pemimpin di 2024 untuk melanjutkan IKN,1
Setuju aja kalo IKN dibagun apa lagi IKN pembagunannya dari NIKEL  gk usah modal asing atau utang dan APBN gk harus menanggung dan nikel itu dikelola negara mau bagun 5 IKN pun bisa terwujud.ya kita bisa contoh Arab Saudi mereka membagun the lane berapa duit yg dibutuhkan apa mereka hutang engak mereka menggunakan minyak sebagai alat tawar bukan dagang.,1
Sudahlah IKN hanya untuk orang yang punya value.. coba deh pemerintah berikan fasilitas lapangan kerja setiap warganya.. dan terapkan wajib pajak walau hanya 2000k perorang setiap hari.. saya yakin dari 2000k X 80% penduduk jiwa di Indonesia.. sudah bisa jadi angaran untuk bantu orang miskin.. IKN keren tapi warganya miskin.. malah gak jadi icon Indonesia tapi icon orang miskin..,1
IKN buat apa????<br>(Pertanyaan bodoh),0
"Bagaimana dengan opini pemerintah terkait mengklaim wilayah Yang di huni adalah daerah kumuh, sehingga dapat memuluskan penggusuran terhadap warga setempat. Ini akinat AMDAL nomor terakhir Dalam pikiran pemerintah.",0
1 hal Yang lu Belum MENGERTI. Kalo ingin menatap Indonesia EMAS 2045 swbagai bonus demographic Liat quality of human nya juga.. tapi Invest . Anaktyg stunting apa visa bersaing until 2045?,1
"Sok Tahu😂😂😂<br>Kalau tidak ada yang kamu banggain sekarang di Indonesia,jangan jadi Rakyat Indonesia.",1
Semoga pemimpin atau presiden mendatang bisa melanjutkan apa yang sudah di mulai.. karena itu untuk Indonesia emas..<br>Somga qta di beri presiden yang amanah..,0
"Ibarat ginie wirrr kalo uang nya uang kas negara  hasilnya buat kitasemua yawajarrr ,,inie uang luarrr  semuaa nanti jadi aset siapa aset asengg ujung2 jual pulawww  kalo hasilnihiL.,mending pokus di bagian ekonomi gas bensin ,pupuk ajaa",1
Ikn belum pada jalur yg benar jika utang ke cina belum lunas!!!,0
Bang Raymond coba bertukar pikirin dengan Bossmen Mardigu pasti seru....,1
"pertanyaannya:<br>1. meratakan aktivitas ekonomi apa perlu dengan pindah ibukota?<br>2. yang bisa dibanggakan dari indonesia ibukotanya? apa ga ada yang lebih mudah? misalnya angka korupsi rendah. ini menurut saya lebih mudah dilakukan dan lebih low budget. hanya butuh keberanian pemimpin<br>3. jakarta memang udah ga kondusif karena banjir, polusi, padat dll. tapi gw ingat dulu ada yang janji bakal bisa beresin banjir seandainya bisa jadi presiden. ternyata janji mudah itu ga bisa dipenuhi. yakin janji yang 100X lebih besar bisa di penuhi? berat! apa pindah ibukota berarti bisa bikin jakarta kondusif? <br>4.  indonesia memang butuh simbol kebanggaan, tapi apakah harus IKN saat ini juga? dengan 500T dan segudang masalah di indonesia?<br><br>harap diingat. indonesia masih rangking teratas negara terkorup. bahkan partai dengan kursi terbanyak justru partai terkorup juga. proyek IKN kalau dipaksakan saat ini sudah pasti akan jadi ladang korupsi lagi. itu pasti. insyallah...pasti. wong bansos saja di dikorupsi kok. <br><br>yang bikin gw gemes saat ini adalah<br>1. pendidikan. udah puluhan tahun pendidikan kita masih jelek. anggaran selalu dikorupsi dan proyek pendidikan selalu dibuat2. yang jadi korban siapa? para siswa kita. dan ujung2nya negara kita. <br>2. kesehatan kita. ga beres2. <br>3. sistem hukum kita. makin kesini makin kacau. sambo2 kecil itu banyak hanya ga terekspos. <br><br>Belajar dari china. 40 tahun bangkit karena pendidikan bagus, korupsi ditekan, membuka diri, terakhir baru ketika punya duit fokus uang untuk investasi. <br><br>saran gw. beresin dulu masalah fundamental. baru setelah itu bangun urusan2 monumental. IKN ga salah. hanya menurut gw salah waktu. ini murni ambisi karena masa berkuasa sudah mau habis. <br><br>ini opini gw. bukan opini reaktif. tapi proaktif karena gw sayang indo.",1
"faktanya.. dimana ada pembangunan properti atau industri, seringkali dibarengi dengan kerusakan2 lingkungan...<br>gw bangga kalo bangun ini itu, dari duit negara Indonesia sendiri.. kalo bangun ini itu berkedok investasi, alhasil ujung2nya tergadaikan itu barang...",1
Kalo aku no 1 adalah kekayaan alamya.. karenah itu yg di incar negara2 lain...😊😊😊😊😊,0
Berharapnya IKN futuristik utopia sih 😊,1
Kurang kritis lau bos. Dipikir taipan invest krena apa? Tax holiday nyaris lifetime,1
"Asap karhutla itu ancaman besar IKN, malay sama singapur dah sering menikmati ntar IKN bakal lebih sering menikmati. Coba lu bakal tinggal di IKN ga nanti, presidennya aja ogah 😂😂😂😂",1
"Mau indonesia emas investasi gede2an nya ke pendidikan sama kesehatan lah. Bener kata anis. Mau ngejar negara maju ya investasilah gede2an di pendidikan. Mau fokus di ekonomi jug standar kualtasnya bahkan yg ada malah boncos. Rakyat banyak banget yang jadi tukang parkir, manusia silver, ormas kang malak, kang ngamen, ojol. Negara udh salah jalan dari awal. Tolong jgn jadi org tolol pemilu 2024. Nasib lu susah blangsak di tentuin di pemilu.",0
"Klo ikn jadi sih Indonesia klo di kelola dengan baik pasti jadi salah satu negara paling berpengaruh. Bayangkan saat ini Indonesia yang maju di jawa aj, apa jadinya jika Kalimantan ikut menyusul.<br>Optimis pasti bisa",1
Mau ikn atau  projek apapun rakyat slaalu dukung prtanyaan nya kapan indonesia bisa lunasin utang yg besar itu sebelum semua sumberdaya alam habis tak sampai ke anakcucu semua mentri bilang harus optimis gimana bisa optimis klo mata uang slalu inflasi bahan2 pokok naik pajak naik,1
"saya sebagai awam sangat optimis dengan ikn, saya setuju indonesia jgn cuma jawa sentris. semoga indonesia bisa lebih baik dibawah siapapun presidennya",1
"Setuju dengan IKN di Kalimantan, itu artinya Indonesia sentris tidak di pulau Jawa lagi, sehingga Kalimantan akan menjadi lebih maju dari sekarang seperti pulau Jawa, inilah yang kami inginkan, pemerataan pembangunan akan terjadi disemua sektor. 🙏",1
"Bagus sih, tapi bisa jamin gak negara kita gak dijual gara gara banyak hutang, serius ini bagus banget IKN, cuma saya teringat hutangnya entar bagaimana???",1
"Itu dia yg jdi madalah konsepnya bagus tapi realita di lapangan banyak di embat dananya akhirnya banyak fasilitas publik yg mangkrak,",1
IKN itu proyek masa depan dan masa panjang jd jangan diharapkan hasilnya dalam jangka pendek.  Suatu saat nanti anak cucu kita akan bangga kalau menyebutkan asal bangsanya. Lihat konsepnya saja sudah bagus apa lg kalau sudah terealisasikan mudah2an pemimpin selanjutnya tetap melanjutkan pembangunan IKN.,0
Ikn akan menjadi lahan korup bagi para penjabat,0
"Narasi admin mewakili investor, pastilah pro pemerintah 😅<br>Sayang gak dibahas konsesi IKN yg hampir 2 abad (190 th).<br>Kalau ingin merata knp gk dibangun pusat ekonomi/kota setidaknya 34 kota provinsi seluruh indonesia. Gak usah megah2 banget sampai 500T cuma 1 kota. Yg penting bukan kuantitas (besar/megah) tapi kualitas kota untuk bisa jadi pusat ekonomi semua daerah.",1
Ya ampun 😅😅<br>Sok&quot;an kritis tp pake akun bodong<br>Opini anda TDK valid,1
"Jujur Jadi Ngeri sih liat utang negara indonesia saat ini, NEGARA BANGKRUT penyebab utamanya gara gara utang dan narasinya hampir hampir mirip, Investasi &amp; Infrastruktur dan indonesia sekarang sepertinya udah ditrack ini, Mudah mudahan sih gak terjadi, Gimana Bang @raymondchin",0
Pejabat yg pro ikn sebagian besar hobby korupsi...gua ga setuju,1
"Ya... Mnrt ku rata2 negara maju akan memisahkan pusat bisnis &amp; pemerintahan nya kaya di u.s ibu kota di washington d.c tp pusat bisnis di newyork, trs tiongkok ibu kota di beining, pusat bisinis di shanghai, kanton",1
"454 Triliun kalo dibikin bantuan rumah untuk rakyat miskin bisa lebih berkah,lebih bermakna dan amal pemerintah akan langgeng.😂😂😂",1
Kayaknya dari intinya dari kepindahan IKN ini hanya sebatas kepantingan investasi dan kepentingan kaum oligarki.<br>Dari pembahasan konten inipun tdk membahas pengaruhnya perpindahan IKN dengan kemajuan Sumberdaya manusia perubahan mental bangsa indonesia yg sebenarnya masih rusak <br>Apakh kepundahan IKN akan mengurangi jumlah Koruptor dan jg akan mengakibatkan pembangunan manusia yg merata ke setiap daerah di indonesia ?<br>Pastinya tidak.<br>Kita rakyat biasa hanya akan menjadi budak yg bekerja di bawah kekuasaan oligarki,1
Biarpun IKN di pindahkan kemanapun masalahnya bukan di letak IKN nya bro..<br> yg bisa buat indonesia jadi no.1 itu terletak pada sumberdaya manusianya dan jg mental masyarakatnya...<br>Percuma IKN dipindahakan tapi Bangsa ini tetap dikuasai oleh para koruptor dan orang&quot; tdk berkompeten.. tdk akan ada perubahan bro...,0
"bang jgn jauh jauh liat brazil dan australia, coba liat myanmar bang yg udg bangun ibukota baru di naypyidaw tapi skrg jadi kota hantu",1
"Mantap, semua yg nonton ini chanel kalian akan jadi saksi semua yg dibahas disini, semoga kita semua diberi umur panjang, agar bisa lihat hasilnya memakmurkan segenap suku bangsa atau cuma &quot;orang 2 itu aja,, <a href=""http://www.youtube.com/results?search_query=%23paham"">#paham</a> ya",1
"itu bener kapan lagi indonesia punya yg di banggakan Salam ...<a href=""http://www.youtube.com/results?search_query=%23revolusilokal"">#REVOLUSILOKAL</a>",0
Indonesia bersahabat. kecuali israel hhh,1
"Investor lain kaya BUMN itu masih pakai uang kas negara juga sepertinya bang, karena BUMN kan istilahnya departemen cari uangnya negara. Sementara BUMN juga masih banyak yang nunggak hutangnya. <br>Mesti sangat bijak penggunaan sumber dana  terutama yang APBN dan pengawasan pelaksanaannya. <br>Mesti disampaikan dengan cara yang sangat baik, mesti meraih kepercayaan terutama rakyat Indonesia yang sering di bo&#39;ongin kayanya Bang.",1
Satu alasan tp menutup smua kesalah dsna.. mulai dr uud yg terburu&quot; tampa perencanaan amdal dll mngundang investor dgn mengobralkan hgu.. ikn buat siapa dgn indikator kenegraraan yg masih sangat buruk... survey mnyebutkan mayoritas masyarakat mendukung keputusan pemerintah dan tinggal 12% yg mengkritisi keputusan pemerintah.. ini sagat masuk akal karena rata&quot; IQ masyarakat itu 78.5 aja.. yg diatas 100 cuma 12-13 %  jadi saya mengerti konten kayak gini ya masuk di mayoritas yg mana???😅,1
Yg ga ndukung ikn ni pasti orang nya pola pikirnya gaada visionernya sama sekali,0
"Indonesia akan luarbiasa <br>Kalau yg korupsi di hukum mati , tanpa Mandang ham <br>Secara tidak langsung dengan pejabat yg korupsi udh membunuh jutaan orang <br>Khususnya kalangan bawah , ada yg kurang gizi, mcm2 lah <br>Apadia peduli ham ?",0
"saya sangat pro dan setuju pembangunan IKN, dari banyak nya investasi dari investor mau ikut membangun IKN . Tapi boleh dong buat dampak kedepan nya apabila konsep green city ini dibuat konten mengenai dampak apabila nyatanya kemudian melenceng dari visi pembangunan.. selain uang dan waktu... Terimakasih....",0
"Tapi klo dilihat calon2 presidennya kayak ngga meyakinkan semua... makanya aq ngga yakin sama proyek ikn ini, karena politik Indonesia mudah pecahh..",1
"Fix buang uang. <br>1. Ga butuh.<br>2. Ga butuh.<br>3. Ga butuh &amp; ga penting.<br>Mengatasi masalah pemerataan kok mindah ibu kota, mana bajet gede BGT. Sementara kesenjangan ekonomi sosial sangat signifikan, LAWAK!",1
"SDA nya menumpuk no. 1 dimata dunia. Numerasi dan literasi rakyat rendah. Ambil es krim dari anak TK lebih mudah kan.<br>Mau bersaing bangunan megah, ada Dubai kok.",1
"IKN tetap dibutuhkan, tapi masak 2045 kita membanggakan IKN. Belum tentu juga tata kelola IKN bisa sebaik Singapore. IKN lbh cocok dalam 1 pulau reklamasi diteluk Jakarta. Dipisahkan laut jauh lebih mudah dikontrol.",1
Ancaman terbesar ikn korupsi,0
"Mas Chin, kekuatannya NKRI itu terletak model karakternya  mayoritas penduduknya &quot;NERIMO&quot;. Hanya secuil sj yg serakah tapi yg serakah justru menguasai aset dan ekonomi secara majority. Negara tdk akan bertumbuh hanya dg mengandalkan &quot;PROPAGANDA, BUZZER &amp; INFLUENCER. Dg tingkat peradaban yg  terus menurun jelas warga NKRI menjadi sasaran EMPUK  utk dijadikan model manusia yg SUPER KONSUMTIF. Satu FAKTOR  MODAL  DASAR PENTING utk menjadi negara MAJU  adalah meningkatkan KUALITAS MANUSIA  krn generasi akan bertumbuh silih berganti yg akan meneruskan kesinambungan berbangsa dan bernegara. Silahkan RENUNGKAN pembukaan UUD 1945 (include PANCASILA), isinya &amp; penjelasannya  maka anda akan menemukan banyak KEGANJILAN NKRI di masa kini. Tentu semua SEPAKAT dh IKN (tdk perlu ditentang) krn landasannya adalah menjadikan NKRI menjadi negara yg lebih baik di masa yg akan datang tapi please renungkan kejadian2 politik di 15 tahun terakhir, renungkan dg penuh keselarasan, jgn berlandaskan kekaguman atau kebencian. Saya yakin anda akan dikenang sbg anak bangsa melebihi PAHLAWAN.",0
Sangat cocok dilanjutkan oleh pak ganjar yang notabenya adalah kluarga dipartai PDIP.<br>Semoga nanti klo jadi presiden pak ganjar dan wakilnya pak harun masiku bisa mensejahterakan rayat,1
"Z slalu dkung pmbangunan IKN tpi mlihat kondisi negara kita saat ini (maraknya KKN, ekonmi lemah, penegakan hukum yg amburadul, SDM rendah &amp; SDA yg masih dikuasai asing ) Z rsa blom saatY. Smntara ditinjau dri segi pertahanan, apa dg budget sgitu bisa mnjadikan IKN aman?? Biaya pertahanan itu mahal Bro. Mlihat seringY memanas LCS &amp; kmbaliY aktv genk2 militer tetangga kita itu potensi perang jngn smpe IKN yg sudah jdi dg anggaran Jumbo runtuh atwkah subsidi rakyat miskin dicabut apa2 di pajaki lgi dikenakan tarif tnggi BBM &amp; listrik di naikkan lgi dmi mncari aggaran peratahan buat IKN. Benahi aja dlu deh permasalhan yg diatas soal IKN mudah dibangun jika permasalahan diatas sudah tuntas.",1
"Bro.. sudah lihat laporan keuangan BUMN Kontruksi belon, sejak dilakukan pembiayaan infrastruktur cuma pake APBN 20%.. Faktanya di lapangan BUMN di&quot;paksa&quot; biayai proyek yg ga menguntungkan dan akhirnya.. Liat aja net profit year to year nya dari mulai bos kita skrg menjabat sampai mau akhir jabatan..<br>Selain profit yg di cek, coba loe cek lagi hutang nya.. kira kira kalau gagal bayar (most likely sih), duit sapa tuh yg rugi? hutang ke mana mereka ga bs bayar? coba follow the money.. influencer dari data dong..",1
"Terimakasih sudah memberikan pandangan luas tentang IKN,. Salam dari NTT",1
"Yg penting IKN diawasi, jangan sampe jadi ladang korupsi.. jadi IKN jalan tapi tetap terjaga",1
"Seharusnya pemerintah fokus dulu pada kesehatan dan pendidikan, setelah itu baru yg lain 🤤",1
Indonesia meniru china di awal2 pembangunan kaya yg sampean sampaikan kemarin 😂,1
Biar pembandingnya lebih objektif bandingin project ambisius ikn dengan project ambisius neom (kota futuristik) di arab saudi. Bandingin progresnya dan juga pendanaan nya. <br><br>Selain melihat negara yang pindah ibukota berhasil seperti brazil dan australia. <br>Tampilkan juga negara yang pindah ibu kota tetapi tidak menunjukkan keberhasilan terutama dari segi fungsi dan ekonomi. <br>Sebagai contoh sesama asean ibu kota baru myanmar (naypyidaw) dan ada juga kazakhstan sera tanzania.,0
"Yang membagakan indo no 1 di dunia adalah ketika beda ras,suku, agama bisa jadi satu.negara mana yang bisa nandingin ini",1
"Indonesia emas tahun 2045 hanya sebuah propaganda dari piha asing, biar  investor asing bisa invest ke Indo. biasalah di manis² dulu🙃.",1
"gw ga masalhin sama IKN, karna banyak negara lain juga biasa pindah ibu kota... kita sudah terlalu javasentris, ya industri, ya ekonomi, ya semuanya.<br>yg gw masalahin cuma target 2045 Indonesia emas... melihat fakta sekarang aja indo lagi darurat segalanya, en makin worse...<br>ya korupsi, narkoba, pinjol, judol (200T menguap), ya hukumnya amburadul.<br>yang masih optimis, semangatt~",0
"aku saran Bahas tentang Mafia Tanah bohir2 yg melindas rakyat kriminalisasi makin massive dan meresahkan , Harga jual tanah bersertifikat ditentukan pembeli bukan penjual dgn sangat murah",1
Lbh cair mana bang sbuah negara mmbangun eco city / manufactur eco city ?,0
"Setiap Proyek Negara ... Gw gak percaya sama eksekusinya... Selalu makan korban dan pasti Korupsi ... <br><br>Program Orang2 Sekolah semua bagus dan terukur ... Yg susah itu nahan diri buat gak Korupsi .... Sebulan Ini maling2 berdasi udah banyak yg masuk bui, Bikin jalan Tol BUMN  Banyak Malingnya, BTS maling,  Gas Maling, Di Sekolah aja Uang BOS gak sampe ke yg berhak.... Dana Haji, Dana Pensiun... Terus Gimana kita caranya bisa percaya.... ?",1
"<a href=""https://www.youtube.com/watch?v=cWBsbzmlj_g&amp;t=360"">6:00</a> kayaknya salah data bang, 38% tuh bukan progres untuk keselurahan IKN, tapi progres pembangunan istana presiden doang.",0
"Betul, ikut sayembara IKN. Itu hutan lindung sekelilingny. Hrsny kota ny gk mgk bertumbug besar. Kcuali ada org2 gila yg ngebabat si hutan lindung. Kl dr planning yg ada sih hrsny bener.... Dr soalny semua green city",1
"Memang sudah seharusnya pusat pemerintahan dan ekonomi di pisah, krn klw terjadi misalkan demo2 ke pemerintah, ekonomi tetep brjalan krn berbeda lokasi, g kya skrang smua berpusat di jakarta,saat ada demo terhadap pemerintah,ekonomi di jakarta keganggu krn area yg ada demo pasti di tutup",0
"Chapter 1: indonesia di mata dunia? &quot;empuk&quot;, yang bisa &quot;kuasain&quot; indonesia = penguasa dunia. liat tu amrik kuasain indonesia berapa lama tu?<br>Chapter 2: tujuan ikn? biar jauuuuh lebih ga gampang jatoh kalo didemo. prabowo, ganjar, maupun anies kalo tar naek,terserah siapapun, terlalu aneh kalo mereka mau lebih gampang jatoh kalo didemo.<br>Pindah Ibukota Emangnya Solusi? Ga peduli, seperti yang saya bilang diatas: yang penting di demo ga gampang jatoh dibanding di demo di jakarta. titik.<br>Chapter 3- Ancaman IKN? Ya ......prabowo, ganjar, maupun anies bakal mau didemo ga gampang jatoh, tapi ya gitu, sanggup ga mereka &quot;ga sanggup eksekusi&quot; (SENGAJA maupun gak sengaja). Jadi ya jadi aja, bukan artinya eksekusinya bagus.<br>Gimana Kalo Ganti Presiden? Kasarnya minimum dalam jarak 10 taon, siapapun presidennya, IKN pasti lanjut, dengan alasan diatas. Abis itu? Liat lagi.<br>Saran saya? Kalo bisa jokowi 3 periode, kalo ga bisa ya....minimum maren corona kan ada tu pemerintah kasarnya &quot;diem&quot; 2 taon, ya diperpanjang aja 2 taon la buat tutupin utang kerja, baru ganti.",1
Rumor dana awal 600T-800T semoga sesuai gak bengkak. Apalagi HGU 90 tahun + masa perpanjangan,1
"IKN hrs jadi role model bagaimana kota2 &amp; pemukiman di Indonesia hrs dibangun dg cityplan yg baik. Pola pemukiman melebar, tdk ada sekat antara daerah2 khusus ini itu, bikin byk kota besar Indonesia itu crowded, rawan kumuh, rawan kriminalitas, rawan kebakaran, polusi, banjir, dll.<br><br>Sdh cukup Jabodetabek jd role model buruk tata kota kita. Sudah seharusnya kota2 kecil hrs ditata. Kita emg sulit diatur, ngeyel, butuh digembleng keras apalagi kita msh negara berkembang, klo gk gini ya gk bkl maju",1
iya investor bisa kuasain Ibu kota 150 tahun wkwkwkwk.... karena ngutang situ sehat bosku,1
"Kalo mau melihat kualitas SDM Indonesia sejauh ini bisa lihat kolom komentar. Raymond dan pemerintah mah gak ada apa-apanya di banding para sepuh di sini. Ajarin dong puh sepuh, tingki wingki dipsi lala puh sepuh.",0
"Meskipun diksimu terkesan fair menurut sy ttp tdk fair.. Ketika IKN dibangun hanya 20 persen dr APBN &amp; sisanya dari investor dll, maka dr sini sudah jelas.. pemegang saham terbesar bukan negara tp pihak luar/ investor.. bayangin aja 80% dari 500 T itu g dikit, g mungkin mereka g melakukan intervensi kebijakan negara.. Apalagi china 😪",1
Kalo inspluenser mendapatkan project ini siapa yang di untungkan,0
"Kalo emang benar ikn idenya udah ada sejak jaman Soekarno kenapa pas di awal kepemimpinan pak Jokowi gak langsung eksekusi saja, malah nunggu sekarang disaat pasca pandemi ekonomi negara lagi gak stabil",1
"DARIPADA BIKIN IKN KAYAK GITU<br>MENDING TINGKATIN PENDIDIKAN TERLEBIH DAHULU.<br><br>INGAT SEKARANG INDONESIA ITU UDAH DI JAJAH MELALUI TEKNOLOGI UDAH SDM RENDAH PENDIDIKAN AJA RENDAH.<br>BANYAK BULLYING<br>REMAJA WANITA MASIH BANYAK OPEN BO.<br><br>BUANG BUANG DUIT ,MENDING TINGKATIN PENDIDIKAN.<br><br>YANG DI TINGKATIN ITU DAERAH EKONOMI RENDAH jangan kaum kaum elite yang di tingkatin<br><br>Papua jika punya Pendidikan Bagus gua yakin bisa kalahin JAKARTA.<br><br>TINGKATIN PENDIDIKAN DARI UMUR 6 tahun.<br><br>Liat itu singapura sama jepang dulunya negara biasa,ekonomi rendah <br><br>dan saat jepang di bom amerika Yang di bangun pertama kali itu sekolahan.<br><br>PERCUMA KALAU NANTI EKONOMI KUAT TAPI OTAK KITA DI KURAS HABIS ORANG ASING.<br><br>CHINA UDAH KURAS OTAK REMAJA INDONESIA AGAR BODOH DENGAN APK TIK TOK,dll<br><br>JIKA PRESIDEN LIHAT KOMEN INI DAN SADAR AGAR RUBAH SYSTEMNYA GUA YAKIN INDONESIA BISA KALAHIN JEPANG DAN SINGAPURA DAN NEGARA LAIN.",1
"kalau menurut gw, ikn mirip dengan bunuh diri secara sukarela, dengan rasa gembira, tertipu oleh fatamorgana<br>jangan cuma melihat sisi penampakan ikn, tapi lihat esesnsinya, dimana konsesi penguasaan lahan sampai 180 tahun...gila bener, kita nggak tahu dalam 180 tahun, jika di dalam tanah bumi kalimantan di bawah ikn ada sumber daya yang besar, kita nggak bisa menguasainya untuk rakyat<br><br>dan sebagaimana kereta cepat yang maburadul hasilnya, ketika bekerjasama dengan investor dari sana<br>apalagi ikn yang sangat sarat dengan kepentingan..termasuk strategi ketahan dan keamanan, dll<br><br>dari kenyataan ketertipuan kita di proyek kereta cepat, maka ikn akan jauh lebih parah",0
"Andai saja anak2 muda bergotong royong n kerja keras 20th kedepan Indonesia Maju,kaya raya rakyatnya,makmur Negaranya, n yg terpenting sistem pemerintahnya jalan bersih❤❤❤❤",0
"proyek strategis oligarki, bukan nasional",0
"Koh menurut lo di tahun 2045 Indonesia beneran bisa menjadi Indonesia emas gk?  Karena yang gw liat itu berbeda banget, gw ngeliat kondisi geopolitik kawasan sedang tidak baik baik saja. Kalo nanti perang militer antara US dengan China pecah terus Indonesia posisi gmn? Karena kita tahu bahwa Indonesia itu tuh tergantung banyak dari barang barang Tiongkok. Belum lagi di selatan Indonesia ada pakta pertahanan AUKUS yg blm lama ini menandatangani perjanjian kapal selam nuklir. Gmana nihh kesiapan Indonesia untuk menghadapi kemungkinan perang di kawasan?  <br><br>Oh ya be beberapa waktu yang lalu ada kuliah umum yang di isi oleh gubernur Lemhannas pak Andi Widjajanto, dan gw diberikan kesempatan untuk bertanya, yang gw tanyakan ya itu tadi kemungkinan eskalasi perang militer US Vs China dan beliau mengatakan &quot;tunggu 10 - 20 tahun lagi&quot; lalu sekali lagi Indonesia gmana nihh? Kesiapan kita sejauh mana? Are we ready? Apakah Indonesia emas akan benar benar tercapai di 2045? Who knows <a href=""http://www.youtube.com/results?search_query=%23peace"">#peace</a>",0
"Ayo generasi muda Indonesia, dengarkan pendapat netral ini, jangan dengar dari gerombolan kadroen yg asal benci Jokowi",1
Kalau pindah ibukota sekalian sepaket dong sama bumn2 dan asn2nya. Jgn nanggung cuma sebatas dpt insentif. Tp yaa wajib. <br><br>Kok kesannya dpt insentif tuh kaya takut kehilangan &quot;pamor&quot;.<br><br>Klo bicara geopolitik menurut saya uang segitu mending digunakan untuk memperbaiki dan modernisasi infrastruktur pelayaran internasional maupun nasional,0
"Kecil bngt kl di bandingkan dg programnya prabowo ,apa itu kadih mkn 1 th gratis.400 triluyun , kl 5 th brp? Ngga ada apa2nya",0
"Untuk masa depan nanti nya yg menikmati suatu saat juga anak² bangsa.<br>Dulu jakarta seperti apa skrg jdi apa, lalu bali dulu sprti apa skrg jdi apa semua pembangunan psti ada kontra tpi klo tdk d ubah tdk akan ada pembangunan yg merata.<br>Jln² tol skrg lbih memangkas waktu transportasi coba klo gk ada pembangunan besar²an era jokowi psti tiap tahun mudik 2 hri 2 mlm blm nympe",0
yg gw banggain presiden nya.. jokowi..,1
Omongin PBB/negara2 ngelirik Indonesia tapi ada yang sering menghindar nichhh chuakkss wkwkkw,1
Saya bukan permasalahkan IKN berlanjut atau tidak. Mending urusin gimana caranya pemberantasan KORUPSI.,0
